147,9,True
120,156,True
18,79,True
132,96,True
105,67,True
152,68,True
200,77,True
124,144,True
126,89,True
135,15,True
79,22,True
40,59,True
43,66,True
125,46,True
94,128,True
167,123,True
174,119,True
111,101,True
84,29,True
182,145,True
107,115,True
199,55,True
41,7,True
165,51,True
23,25,True
34,17,True
148,24,True
157,152,True
60,91,True
46,52,True
164,112,True
193,64,True
56,84,True
178,107,True
138,130,True
59,36,True
92,100,True
134,146,True
169,58,True
52,133,True
153,82,True
51,11,True
145,12,True
21,71,True
183,137,True
38,85,True
117,111,True
86,33,True
97,135,True
187,42,True
175,57,True
24,95,True
61,118,True
35,97,True
58,106,True
81,114,True
39,20,True
68,6,True
173,131,True
30,73,True
171,50,True
42,155,True
93,48,True
128,151,True
67,149,True
133,39,True
8,10,True
49,54,True
103,132,True
3,157,True
104,98,True
109,138,True
28,141,True
108,126,True
163,87,True
76,120,True
47,31,True
113,43,True
196,14,True
95,5,True
127,102,True
62,153,True
170,8,True
89,16,True
32,143,True
149,61,True
99,27,True
44,53,True
180,74,True
2,110,True
191,4,True
114,56,True
151,45,True
129,40,True
190,21,True
88,154,True
37,81,True
16,108,True
106,80,True
110,62,True
87,32,True
48,148,True
29,127,True
179,147,True
19,28,True
146,3,True
90,30,True
166,72,True
189,41,True
161,121,True
144,38,True
143,70,True
75,63,True
197,35,True
12,34,True
192,65,True
82,122,True
53,150,True
91,139,True
98,113,True
63,93,True
101,117,True
72,134,True
140,78,True
25,124,True
115,83,True
176,99,True
154,49,True
122,2,True
31,44,True
118,103,True
26,1,True
142,69,True
6,23,True
74,13,True
186,19,True
33,47,True
9,109,True
55,26,True
71,88,True
57,18,True
11,37,True
