37,68,True
22,52,True
6,94,True
16,17,True
33,155,True
28,106,True
5,65,True
38,11,True
13,129,True
8,174,True
32,134,True
25,36,True
48,35,True
9,123,True
1,39,True
36,147,True
50,82,True
3,95,True
10,84,True
41,72,True
53,69,True
7,60,True
4,149,True
12,22,True
44,89,True
40,189,True
51,43,True
18,117,True
30,67,True
34,38,True
29,58,True
26,146,True
20,152,True
52,75,True
39,90,True
31,73,True
45,29,True
35,56,True
42,200,True
47,156,True
46,32,True
19,18,True
49,112,True
24,151,True
2,71,True
21,150,True
43,105,True
17,167,True
11,165,True
27,137,True
15,168,True
