64,152,True
46,203,True
67,127,True
60,208,True
51,170,True
101,56,True
29,245,True
28,225,True
103,57,True
214,10,True
149,215,True
217,5,True
124,180,True
68,248,True
38,204,True
17,239,True
80,161,True
195,14,True
47,234,True
72,157,True
83,112,True
9,141,True
13,260,True
190,33,True
71,247,True
90,64,True
82,147,True
5,273,True
74,121,True
137,114,True
69,199,True
3,270,True
32,266,True
30,244,True
209,8,True
165,30,True
105,96,True
27,218,True
189,29,True
33,269,True
94,67,True
139,43,True
88,242,True
140,100,True
163,164,True
102,201,True
23,214,True
109,133,True
167,68,True
113,193,True
138,254,True
8,230,True
56,231,True
61,79,True
125,85,True
111,84,True
97,122,True
84,249,True
55,92,True
18,243,True
135,162,True
10,276,True
142,52,True
79,74,True
40,221,True
200,18,True
157,36,True
159,53,True
66,181,True
108,207,True
85,207,True
24,173,True
73,246,True
177,11,True
226,4,True
19,229,True
15,192,True
179,116,True
96,78,True
152,178,True
160,45,True
57,156,True
191,21,True
98,123,True
12,197,True
6,259,True
206,17,True
131,71,True
2,274,True
54,271,True
130,91,True
123,219,True
150,44,True
147,233,True
176,38,True
205,27,True
39,265,True
120,76,True
169,32,True
59,189,True
25,186,True
186,46,True
210,9,True
49,129,True
34,187,True
91,105,True
136,72,True
106,258,True
164,23,True
225,3,True
128,42,True
53,213,True
77,134,True
7,272,True
37,275,True
115,210,True
43,172,True
92,66,True
187,109,True
70,118,True
134,240,True
129,194,True
172,146,True
42,138,True
16,195,True
119,87,True
86,83,True
118,190,True
95,124,True
36,216,True
65,182,True
201,20,True
75,227,True
31,211,True
89,220,True
181,16,True
178,49,True
166,70,True
87,206,True
127,40,True
151,77,True
126,95,True
22,264,True
145,63,True
11,235,True
116,94,True
174,35,True
20,255,True
112,88,True
194,26,True
192,22,True
21,212,True
155,31,True
117,130,True
156,51,True
62,228,True
175,12,True
26,115,True
44,205,True
52,171,True
199,13,True
78,111,True
107,108,True
133,98,True
180,60,True
81,101,True
99,140,True
48,191,True
216,2,True
114,158,True
35,236,True
93,106,True
110,80,True
168,58,True
211,262,True
63,268,True
148,54,True
154,81,True
143,90,True
132,150,True
204,19,True
235,1,True
215,6,True
58,217,True
41,250,True
121,102,True
197,28,True
161,41,True
193,15,True
45,263,True
146,73,True
104,169,True
144,82,True
122,24,True
14,185,True
