314,298,True
43,104,True
42,104,True
44,104,True
182,236,True
186,89,True
193,294,True
245,161,True
305,346,True
60,103,True
12,131,True
16,131,True
114,125,True
88,125,True
1,310,True
23,329,True
271,19,True
194,33,True
291,214,True
21,268,True
48,12,True
226,128,True
289,54,True
223,249,True
268,43,True
237,212,True
224,124,True
115,342,True
82,342,True
321,305,True
321,95,True
321,138,True
330,305,True
330,95,True
330,138,True
20,313,True
13,163,True
233,384,True
100,174,True
94,331,True
94,276,True
120,331,True
120,276,True
180,81,True
230,304,True
205,316,True
205,157,True
202,316,True
202,157,True
203,316,True
203,157,True
200,213,True
200,229,True
201,213,True
201,229,True
192,142,True
169,318,True
199,226,True
306,330,True
188,317,True
243,72,True
270,23,True
309,23,True
234,170,True
183,231,True
185,2,True
323,77,True
323,224,True
198,31,True
213,233,True
212,233,True
276,107,True
269,190,True
172,51,True
322,269,True
322,156,True
33,127,True
33,235,True
191,222,True
178,80,True
196,248,True
363,180,True
363,176,True
363,171,True
58,44,True
207,100,True
207,55,True
328,97,True
328,158,True
331,97,True
331,158,True
244,271,True
235,139,True
296,126,True
294,155,True
225,65,True
167,70,True
229,275,True
264,245,True
316,240,True
179,30,True
299,299,True
299,320,True
209,169,True
210,169,True
214,165,True
197,253,True
52,40,True
273,356,True
174,78,True
221,78,True
19,337,True
177,153,True
246,4,True
246,62,True
248,363,True
222,3,True
286,102,True
195,296,True
247,94,True
148,211,True
241,93,True
241,321,True
181,141,True
206,183,True
159,108,True
242,75,True
231,17,True
311,326,True
55,61,True
55,120,True
326,264,True
320,201,True
320,208,True
312,59,True
184,29,True
146,263,True
346,381,True
83,390,True
266,288,True
266,101,True
92,312,True
59,84,True
105,303,True
105,373,True
175,96,True
