134,99,True
4,156,True
52,134,True
123,40,True
148,56,True
199,78,True
120,10,True
90,171,True
119,131,True
155,113,True
234,198,True
109,126,True
191,80,True
108,125,True
122,63,True
82,18,True
197,59,True
27,149,True
55,93,True
73,86,True
21,141,True
76,175,True
169,42,True
19,88,True
102,39,True
145,104,True
126,100,True
187,16,True
86,168,True
193,55,True
93,121,True
57,23,True
11,151,True
16,19,True
137,160,True
2,30,True
211,189,True
20,46,True
213,188,True
142,108,True
17,45,True
41,77,True
209,43,True
203,58,True
37,142,True
138,98,True
7,158,True
170,83,True
217,13,True
189,186,True
101,36,True
202,194,True
5,35,True
165,179,True
31,87,True
220,205,True
91,120,True
153,12,True
173,181,True
53,138,True
89,170,True
35,67,True
79,72,True
150,105,True
158,82,True
23,145,True
51,41,True
88,34,True
192,76,True
178,127,True
144,103,True
72,159,True
125,96,True
161,178,True
146,112,True
12,150,True
171,182,True
58,85,True
99,8,True
56,139,True
34,163,True
32,50,True
100,20,True
18,152,True
26,44,True
132,97,True
8,157,True
218,195,True
167,119,True
22,70,True
208,203,True
226,17,True
204,89,True
106,14,True
14,27,True
59,73,True
212,187,True
149,153,True
115,62,True
206,53,True
15,148,True
74,52,True
182,208,True
225,207,True
235,199,True
103,124,True
166,116,True
163,115,True
194,185,True
228,209,True
43,61,True
45,65,True
65,193,True
130,22,True
196,197,True
69,162,True
231,79,True
48,137,True
3,5,True
177,183,True
200,191,True
221,204,True
1,1,True
188,81,True
140,95,True
210,54,True
10,60,True
94,69,True
75,117,True
78,28,True
28,147,True
113,21,True
174,75,True
29,210,True
50,143,True
104,37,True
230,211,True
38,140,True
62,165,True
223,74,True
97,91,True
6,154,True
77,84,True
141,66,True
175,184,True
116,133,True
96,122,True
9,155,True
190,190,True
224,206,True
68,177,True
152,111,True
172,26,True
157,106,True
111,129,True
42,135,True
154,110,True
227,200,True
117,31,True
214,201,True
219,202,True
84,172,True
13,71,True
216,4,True
80,174,True
64,9,True
114,49,True
129,38,True
229,33,True
133,6,True
36,136,True
95,123,True
160,25,True
66,167,True
222,24,True
40,144,True
164,118,True
151,114,True
67,32,True
98,2,True
25,146,True
107,48,True
110,15,True
183,196,True
33,94,True
179,130,True
39,128,True
136,101,True
159,11,True
156,109,True
127,102,True
71,161,True
215,7,True
207,29,True
81,51,True
85,169,True
63,176,True
61,164,True
198,47,True
143,3,True
147,64,True
118,132,True
124,57,True
