37,38,True
22,21,True
6,6,True
16,15,True
33,33,True
28,28,True
5,5,True
38,39,True
13,13,True
13,12,True
8,8,True
32,32,True
25,25,True
48,50,True
9,9,True
1,1,True
36,37,True
50,52,True
3,3,True
10,10,True
41,43,True
53,55,True
7,7,True
4,4,True
44,46,True
40,42,True
51,53,True
18,17,True
30,30,True
23,22,True
34,35,True
29,29,True
26,26,True
20,19,True
52,54,True
39,41,True
31,31,True
45,47,True
35,36,True
42,44,True
47,49,True
46,48,True
19,18,True
49,51,True
24,23,True
2,2,True
21,20,True
43,45,True
14,24,True
17,16,True
11,11,True
27,27,True
15,14,True
