130,198,True
107,210,True
76,149,True
18,42,True
80,162,True
93,185,True
4,13,True
25,45,True
25,46,True
25,85,True
25,73,True
25,41,True
25,54,True
20,45,True
20,46,True
20,85,True
20,73,True
20,41,True
20,54,True
42,45,True
42,46,True
42,85,True
42,73,True
42,41,True
42,54,True
21,45,True
21,46,True
21,85,True
21,73,True
21,41,True
21,54,True
17,45,True
17,46,True
17,85,True
17,73,True
17,41,True
17,54,True
39,80,True
129,247,True
57,112,True
106,209,True
83,167,True
95,189,True
15,35,True
96,201,True
12,168,True
12,58,True
12,38,True
12,202,True
12,26,True
12,143,True
61,168,True
61,58,True
61,38,True
61,202,True
61,26,True
61,143,True
97,168,True
97,58,True
97,38,True
97,202,True
97,26,True
97,143,True
119,168,True
119,58,True
119,38,True
119,202,True
119,26,True
119,143,True
84,168,True
84,58,True
84,38,True
84,202,True
84,26,True
84,143,True
82,170,True
82,183,True
82,166,True
82,56,True
33,66,True
85,215,True
85,32,True
85,173,True
94,187,True
8,20,True
113,217,True
99,203,True
59,114,True
67,128,True
124,236,True
48,97,True
64,118,True
101,204,True
75,148,True
19,44,True
111,213,True
100,246,True
128,246,True
69,246,True
40,246,True
54,107,True
127,242,True
27,60,True
91,182,True
116,220,True
37,76,True
22,47,True
103,206,True
121,229,True
105,208,True
53,106,True
16,36,True
26,57,True
46,91,True
79,156,True
79,251,True
36,145,True
36,4,True
36,151,True
36,67,True
36,176,True
36,34,True
36,172,True
36,95,True
36,177,True
36,232,True
36,238,True
36,241,True
36,248,True
36,249,True
36,186,True
132,145,True
132,4,True
132,151,True
132,67,True
132,176,True
132,34,True
132,172,True
132,95,True
132,177,True
132,232,True
132,238,True
132,241,True
132,248,True
132,249,True
132,186,True
34,145,True
34,4,True
34,151,True
34,67,True
34,176,True
34,34,True
34,172,True
34,95,True
34,177,True
34,232,True
34,238,True
34,241,True
34,248,True
34,249,True
34,186,True
126,145,True
126,4,True
126,151,True
126,67,True
126,176,True
126,34,True
126,172,True
126,95,True
126,177,True
126,232,True
126,238,True
126,241,True
126,248,True
126,249,True
126,186,True
55,108,True
66,124,True
72,142,True
14,33,True
11,25,True
90,181,True
74,147,True
23,49,True
122,230,True
115,219,True
87,175,True
87,1,True
1,175,True
1,1,True
56,109,True
52,105,True
47,96,True
131,255,True
7,19,True
28,61,True
102,205,True
120,228,True
9,22,True
89,180,True
65,120,True
114,134,True
114,218,True
38,79,True
24,52,True
92,184,True
2,3,True
88,179,True
70,140,True
104,207,True
43,86,True
110,212,True
62,116,True
32,64,True
35,71,True
118,224,True
51,104,True
31,63,True
31,92,True
86,174,True
77,154,True
125,237,True
49,100,True
63,117,True
50,101,True
45,89,True
71,141,True
117,223,True
123,234,True
