100,129,True
8,61,True
184,19,True
136,146,True
129,84,True
43,98,True
154,9,True
101,156,True
173,76,True
120,32,True
84,102,True
156,89,True
103,22,True
56,34,True
161,54,True
77,37,True
79,67,True
79,132,True
78,67,True
78,132,True
139,117,True
65,152,True
157,46,True
17,45,True
186,53,True
123,107,True
7,5,True
7,6,True
158,5,True
158,6,True
15,7,True
145,97,True
152,24,True
153,25,True
134,123,True
109,15,True
28,58,True
168,105,True
102,60,True
46,100,True
88,12,True
110,142,True
165,138,True
3,64,True
39,112,True
51,55,True
172,78,True
169,92,True
57,144,True
180,63,True
97,31,True
