183,69,True
89,142,True
109,120,True
164,158,True
60,116,True
116,61,True
34,2,True
11,178,True
121,118,True
103,73,True
5,206,True
182,75,True
53,154,True
115,42,True
80,25,True
136,90,True
157,87,True
82,12,True
162,35,True
153,193,True
161,99,True
128,41,True
65,70,True
125,133,True
94,146,True
152,192,True
129,14,True
104,209,True
62,52,True
73,179,True
113,56,True
76,20,True
16,180,True
167,157,True
108,196,True
145,111,True
105,134,True
169,19,True
133,160,True
27,64,True
30,174,True
126,108,True
126,85,True
14,80,True
124,222,True
24,97,True
122,135,True
176,44,True
48,66,True
150,55,True
95,137,True
79,103,True
114,147,True
144,122,True
10,93,True
58,152,True
97,169,True
81,139,True
22,7,True
166,194,True
45,168,True
110,138,True
75,6,True
147,166,True
3,39,True
160,50,True
15,79,True
154,32,True
28,60,True
87,26,True
7,136,True
92,143,True
90,114,True
175,132,True
173,24,True
59,150,True
177,186,True
155,172,True
148,29,True
51,167,True
29,37,True
19,88,True
56,113,True
149,31,True
6,33,True
140,72,True
61,16,True
146,148,True
178,47,True
33,62,True
67,151,True
20,121,True
130,34,True
64,199,True
26,94,True
31,123,True
172,140,True
156,156,True
107,13,True
168,82,True
135,10,True
91,104,True
165,112,True
93,128,True
100,67,True
55,159,True
49,17,True
57,23,True
179,15,True
18,144,True
117,124,True
171,27,True
151,214,True
47,86,True
163,21,True
43,81,True
127,102,True
138,189,True
83,107,True
63,77,True
158,96,True
8,54,True
99,58,True
101,48,True
12,164,True
118,109,True
86,197,True
37,22,True
70,98,True
4,71,True
42,161,True
106,155,True
78,126,True
1,40,True
174,5,True
134,51,True
131,78,True
181,53,True
159,57,True
143,105,True
41,119,True
44,110,True
84,63,True
69,92,True
25,65,True
72,83,True
38,129,True
9,91,True
132,127,True
32,84,True
74,3,True
123,8,True
39,125,True
13,9,True
98,145,True
137,190,True
71,100,True
35,30,True
102,177,True
17,95,True
54,18,True
112,38,True
139,45,True
119,68,True
170,43,True
50,101,True
2,131,True
142,200,True
52,117,True
23,176,True
46,205,True
21,149,True
96,130,True
77,46,True
36,165,True
85,36,True
68,163,True
120,11,True
