118,119,True
69,134,True
94,11,True
132,104,True
111,66,True
90,162,True
57,96,True
98,142,True
133,110,True
61,127,True
110,135,True
87,73,True
104,154,True
13,15,True
67,130,True
51,111,True
153,152,True
63,50,True
148,158,True
54,79,True
89,25,True
42,28,True
76,52,True
73,67,True
143,64,True
97,165,True
48,123,True
151,43,True
136,212,True
85,83,True
18,68,True
121,189,True
19,40,True
52,116,True
127,94,True
70,105,True
47,59,True
124,148,True
130,115,True
21,33,True
8,30,True
128,100,True
116,121,True
15,10,True
5,23,True
96,125,True
149,113,True
10,31,True
108,9,True
68,51,True
102,145,True
131,155,True
114,84,True
95,128,True
152,223,True
88,151,True
112,108,True
30,5,True
49,87,True
103,172,True
16,3,True
29,89,True
20,61,True
138,211,True
43,57,True
140,38,True
139,19,True
81,124,True
75,53,True
41,22,True
137,18,True
58,27,True
106,17,True
33,97,True
65,192,True
38,102,True
40,60,True
32,81,True
23,62,True
56,70,True
134,150,True
107,20,True
24,77,True
123,167,True
144,122,True
79,82,True
129,200,True
141,174,True
99,56,True
27,35,True
28,78,True
45,26,True
156,136,True
74,103,True
109,137,True
155,160,True
35,13,True
64,131,True
146,65,True
11,126,True
11,24,True
22,71,True
50,34,True
36,99,True
84,156,True
17,37,True
154,178,True
120,75,True
82,8,True
157,36,True
59,2,True
7,29,True
145,80,True
122,149,True
150,161,True
80,147,True
14,44,True
3,14,True
9,32,True
26,88,True
55,72,True
12,42,True
72,146,True
62,132,True
46,55,True
44,95,True
117,138,True
115,133,True
93,16,True
142,213,True
91,166,True
147,144,True
135,107,True
125,129,True
31,74,True
113,63,True
92,76,True
25,85,True
6,21,True
71,90,True
77,69,True
2,12,True
105,48,True
39,109,True
100,41,True
119,86,True
4,4,True
53,120,True
34,93,True
126,106,True
78,7,True
37,54,True
101,168,True
83,46,True
1,6,True
