82,37,True
150,68,True
118,57,True
32,16,True
100,44,True
99,43,True
131,62,True
134,63,True
207,91,True
109,53,True
189,84,True
123,59,True
171,76,True
69,32,True
54,50,True
125,61,True
3,2,True
190,85,True
21,11,True
119,58,True
85,40,True
104,47,True
83,38,True
205,89,True
167,74,True
55,23,True
53,22,True
9,4,True
105,48,True
179,80,True
111,55,True
159,71,True
147,67,True
26,13,True
58,26,True
45,20,True
206,90,True
102,46,True
37,18,True
108,52,True
170,75,True
136,64,True
44,19,True
62,28,True
81,36,True
65,30,True
16,9,True
59,27,True
2,1,True
67,31,True
94,41,True
193,86,True
110,54,True
27,14,True
13,7,True
174,78,True
74,33,True
107,51,True
48,21,True
124,60,True
29,15,True
188,83,True
20,12,True
78,35,True
140,65,True
185,81,True
101,45,True
64,29,True
14,8,True
153,69,True
12,6,True
98,42,True
10,5,True
56,24,True
222,3,True
57,25,True
156,70,True
116,56,True
106,49,True
173,77,True
163,72,True
18,10,True
114,87,True
178,79,True
75,34,True
194,88,True
36,17,True
