52,168,True
41,136,True
32,105,True
2,4,True
47,148,True
10,32,True
45,143,True
8,30,True
16,51,True
7,28,True
13,38,True
12,38,True
30,100,True
44,142,True
50,162,True
54,182,True
37,114,True
43,140,True
11,36,True
27,95,True
48,154,True
25,85,True
39,120,True
19,58,True
23,67,True
6,26,True
20,59,True
51,165,True
42,138,True
33,106,True
35,112,True
55,183,True
22,66,True
53,170,True
26,94,True
15,49,True
36,113,True
49,156,True
17,52,True
18,54,True
38,119,True
9,31,True
3,17,True
31,103,True
21,62,True
29,99,True
14,45,True
1,3,True
4,21,True
5,25,True
