118,63,True
69,162,True
94,110,True
132,120,True
90,94,True
57,202,True
98,122,True
133,54,True
110,3,True
87,191,True
104,139,True
13,6,True
67,123,True
51,196,True
153,65,True
63,75,True
148,43,True
54,176,True
89,27,True
42,219,True
76,229,True
73,34,True
143,37,True
97,40,True
48,104,True
151,150,True
136,144,True
85,211,True
18,62,True
121,189,True
52,51,True
127,33,True
70,163,True
47,38,True
124,30,True
130,154,True
21,210,True
8,64,True
128,106,True
116,195,True
15,153,True
5,107,True
96,156,True
149,69,True
10,12,True
108,19,True
68,177,True
102,148,True
131,205,True
114,82,True
95,29,True
152,184,True
88,72,True
112,194,True
30,101,True
49,179,True
103,137,True
16,100,True
29,88,True
20,41,True
138,126,True
43,132,True
140,138,True
139,103,True
81,174,True
75,200,True
41,178,True
137,216,True
58,2,True
106,59,True
33,90,True
66,46,True
38,164,True
40,165,True
32,92,True
23,9,True
56,134,True
134,73,True
24,170,True
123,99,True
144,143,True
79,21,True
129,193,True
141,32,True
99,206,True
27,115,True
28,22,True
45,48,True
156,140,True
74,212,True
109,13,True
155,45,True
35,225,True
64,220,True
146,152,True
11,231,True
22,80,True
50,199,True
36,60,True
17,39,True
154,105,True
120,77,True
82,180,True
157,5,True
59,42,True
7,44,True
145,214,True
122,83,True
150,55,True
80,121,True
14,224,True
3,167,True
9,168,True
26,175,True
55,232,True
12,166,True
72,197,True
62,127,True
46,146,True
44,35,True
117,118,True
115,124,True
93,67,True
142,76,True
91,84,True
147,131,True
135,112,True
31,52,True
113,114,True
92,192,True
25,28,True
6,70,True
71,24,True
77,233,True
2,141,True
39,151,True
100,102,True
119,201,True
4,66,True
53,49,True
34,14,True
126,125,True
78,161,True
101,128,True
83,133,True
1,31,True
