159,124,True
154,124,True
188,278,True
183,278,True
118,218,True
141,218,True
101,115,True
75,103,True
179,221,True
166,237,True
106,60,True
111,149,True
184,170,True
156,243,True
152,243,True
191,295,True
174,186,True
116,208,True
90,99,True
93,96,True
52,17,True
163,143,True
86,85,True
231,266,True
113,185,True
136,105,True
153,105,True
140,275,True
146,275,True
91,95,True
150,236,True
103,154,True
29,39,True
209,260,True
207,260,True
127,100,True
120,100,True
168,225,True
175,187,True
43,44,True
121,193,True
181,169,True
162,129,True
133,122,True
161,172,True
131,215,True
164,215,True
157,87,True
216,155,True
42,4,True
194,288,True
28,46,True
38,58,True
208,285,True
102,119,True
149,145,True
130,7,True
31,52,True
62,52,True
112,113,True
177,242,True
137,239,True
170,151,True
173,210,True
51,48,True
144,188,True
