81,28,True
81,4,True
81,10,True
81,30,True
10,28,True
10,4,True
10,10,True
10,30,True
6,28,True
6,4,True
6,10,True
6,30,True
68,28,True
68,4,True
68,10,True
68,30,True
60,28,True
60,4,True
60,10,True
60,30,True
78,28,True
78,4,True
78,10,True
78,30,True
44,28,True
44,4,True
44,10,True
44,30,True
73,28,True
73,4,True
73,10,True
73,30,True
58,28,True
58,4,True
58,10,True
58,30,True
41,28,True
41,4,True
41,10,True
41,30,True
3,28,True
3,4,True
3,10,True
3,30,True
109,28,True
109,4,True
109,10,True
109,30,True
108,39,True
25,1,True
20,1,True
42,1,True
21,1,True
17,1,True
57,27,True
12,14,True
61,14,True
97,14,True
119,14,True
84,14,True
59,29,True
48,13,True
64,34,True
54,22,True
53,21,True
46,7,True
36,11,True
132,11,True
34,11,True
126,11,True
55,23,True
66,40,True
56,24,True
52,20,True
47,12,True
65,36,True
43,2,True
62,31,True
51,19,True
31,8,True
49,15,True
63,32,True
50,16,True
45,5,True
